profile,buurt_code,buren,value,n_sample
4,BU03440831,BU03440831,29.58,2347
5,BU03440831,BU03440831,9.45,2347
1,BU03440832,BU03440832,27.44,1749
2,BU03440832,BU03440832,12.88,1749
3,BU03440832,BU03440832,19.44,1749
4,BU03440832,BU03440832,30.61,1749
5,BU03440832,BU03440832,9.63,1749
1,BU03440911,BU03440911,28.28,2203
2,BU03440911,BU03440911,11.74,2203
3,BU03440911,BU03440911,20.09,2203
4,BU03440911,BU03440911,29.5,2203
5,BU03440911,BU03440911,10.39,2203
1,BU03440912,BU03440912,27.04,1680
2,BU03440912,BU03440912,12.42,1680
3,BU03440912,BU03440912,20.53,1680
4,BU03440912,BU03440912,30.21,1680
5,BU03440912,BU03440912,9.8,1680
1,BU03440913,BU03440913,27.77,1674
2,BU03440913,BU03440913,12.31,1674
3,BU03440913,BU03440913,20.15,1674
4,BU03440913,BU03440913,29.84,1674
5,BU03440913,BU03440913,9.93,1674
1,BU03440921,BU03440921,26.63,964
2,BU03440921,BU03440921,12.38,964
3,BU03440921,BU03440921,20.06,964
4,BU03440921,BU03440921,30.67,964
5,BU03440921,BU03440921,10.26,964
1,BU03440922,BU03440922,27.39,490
2,BU03440922,BU03440922,12.95,490
3,BU03440922,BU03440922,20.12,490
4,BU03440922,BU03440922,30.11,490
5,BU03440922,BU03440922,9.43,490
1,BU03440931,BU03440931,27.03,1858
2,BU03440931,BU03440931,12.52,1858
3,BU03440931,BU03440931,19.84,1858
4,BU03440931,BU03440931,31.39,1858
5,BU03440931,BU03440931,9.22,1858
1,BU03440932,BU03440932,27.52,2143
2,BU03440932,BU03440932,12.85,2143
3,BU03440932,BU03440932,20.08,2143
4,BU03440932,BU03440932,30.31,2143
5,BU03440932,BU03440932,9.24,2143
1,BU03440933,BU03440933,28.87,970
2,BU03440933,BU03440933,12.12,970
3,BU03440933,BU03440933,19.58,970
4,BU03440933,BU03440933,30.41,970
5,BU03440933,BU03440933,9.02,970
1,BU03440934,BU03440934,27.02,968
2,BU03440934,BU03440934,12.72,968
3,BU03440934,BU03440934,20.55,968
4,BU03440934,BU03440934,29.63,968
5,BU03440934,BU03440934,10.08,968
1,BU03440941,BU03440941,28.55,1176
2,BU03440941,BU03440941,13.13,1176
3,BU03440941,BU03440941,19.54,1176
4,BU03440941,BU03440941,29.45,1176
5,BU03440941,BU03440941,9.33,1176
1,BU03440942,BU03440942,27.62,1344
2,BU03440942,BU03440942,12.32,1344
3,BU03440942,BU03440942,20.19,1344
4,BU03440942,BU03440942,30.21,1344
5,BU03440942,BU03440942,9.66,1344
1,BU03440943,BU03440943,28.43,2459
2,BU03440943,BU03440943,12.27,2459
3,BU03440943,BU03440943,19.98,2459
4,BU03440943,BU03440943,29.71,2459
5,BU03440943,BU03440943,9.61,2459
1,BU03440951,BU03440951,28.24,311
2,BU03440951,BU03440951,12.95,311
3,BU03440951,BU03440951,19.48,311
4,BU03440951,BU03440951,29.95,311
5,BU03440951,BU03440951,9.38,311
1,BU03440952,BU03440952,27.52,1523
2,BU03440952,BU03440952,12.09,1523
3,BU03440952,BU03440952,20.29,1523
4,BU03440952,BU03440952,30.21,1523
5,BU03440952,BU03440952,9.89,1523
1,BU03440953,BU03440953,27.02,421
2,BU03440953,BU03440953,13.16,421
3,BU03440953,BU03440953,20.18,421
4,BU03440953,BU03440953,29.88,421
5,BU03440953,BU03440953,9.76,421
1,BU03441011,BU03441011,26.55,924
2,BU03441011,BU03441011,12.98,924
3,BU03441011,BU03441011,20.53,924
4,BU03441011,BU03441011,30.6,924
5,BU03441011,BU03441011,9.34,924
1,BU03441012,BU03441012,27.05,549
2,BU03441012,BU03441012,11.67,549
3,BU03441012,BU03441012,19.77,549
4,BU03441012,BU03441012,31.27,549
5,BU03441012,BU03441012,10.24,549
1,BU03441014,BU03441014,27.74,672
2,BU03441014,BU03441014,13,672
3,BU03441014,BU03441014,20.04,672
4,BU03441014,BU03441014,29.92,672
5,BU03441014,BU03441014,9.3,672
1,BU03441021,BU03441021,28.2,1139
2,BU03441021,BU03441021,11.93,1139
3,BU03441021,BU03441021,19.64,1139
4,BU03441021,BU03441021,30.62,1139
5,BU03441021,BU03441021,9.61,1139
1,BU03441022,BU03441022,28.28,909
2,BU03441022,BU03441022,11.89,909
3,BU03441022,BU03441022,19.92,909
4,BU03441022,BU03441022,29.95,909
5,BU03441022,BU03441022,9.96,909
1,BU03441023,BU03441023,27.71,1872
2,BU03441023,BU03441023,12.96,1872
3,BU03441023,BU03441023,20.55,1872
4,BU03441023,BU03441023,29.67,1872
5,BU03441023,BU03441023,9.11,1872
1,BU03441024,BU03441024,27.39,1803
2,BU03441024,BU03441024,12.6,1803
3,BU03441024,BU03441024,19.71,1803
4,BU03441024,BU03441024,30.04,1803
5,BU03441024,BU03441024,10.26,1803
1,BU03441031,BU03441031,28.27,2313
2,BU03441031,BU03441031,12.04,2313
3,BU03441031,BU03441031,19.79,2313
4,BU03441031,BU03441031,30.08,2313
5,BU03441031,BU03441031,9.82,2313
1,BU03441032,BU03441032,27.87,1259
2,BU03441032,BU03441032,13.06,1259
3,BU03441032,BU03441032,19.77,1259
4,BU03441032,BU03441032,29.57,1259
5,BU03441032,BU03441032,9.73,1259
1,BU03441033,BU03441033,26.97,2102
2,BU03441033,BU03441033,12.99,2102
3,BU03441033,BU03441033,20.19,2102
4,BU03441033,BU03441033,29.88,2102
5,BU03441033,BU03441033,9.97,2102
1,BU03441041,BU03441041,27.33,2127
2,BU03441041,BU03441041,11.87,2127
3,BU03441041,BU03441041,21.11,2127
4,BU03441041,BU03441041,30.83,2127
5,BU03441041,BU03441041,8.86,2127
1,BU03450001,BU03450001,28.3,1527
2,BU03450001,BU03450001,11.44,1527
3,BU03450001,BU03450001,23.62,1527
4,BU03450001,BU03450001,28.56,1527
5,BU03450001,BU03450001,8.08,1527
1,BU03450002,BU03450002,28.2,2077
2,BU03450002,BU03450002,11.3,2077
3,BU03450002,BU03450002,23.79,2077
4,BU03450002,BU03450002,28.18,2077
5,BU03450002,BU03450002,8.53,2077
1,BU03450003,BU03450003,28.47,2279
2,BU03450003,BU03450003,12.57,2279
3,BU03450003,BU03450003,23.15,2279
4,BU03450003,BU03450003,28.44,2279
5,BU03450003,BU03450003,7.37,2279
1,BU03450099,BU03450099,28.38,669
2,BU03450099,BU03450099,11.25,669
3,BU03450099,BU03450099,23.54,669
4,BU03450099,BU03450099,28.58,669
5,BU03450099,BU03450099,8.25,669
1,BU03450110,BU03450110,29.28,486
2,BU03450110,BU03450110,11.39,486
3,BU03450110,BU03450110,23.47,486
4,BU03450110,BU03450110,27.93,486
5,BU03450110,BU03450110,7.93,486
1,BU03450111,BU03450111,28.47,2482
2,BU03450111,BU03450111,12.83,2482
3,BU03450111,BU03450111,22.82,2482
4,BU03450111,BU03450111,28.02,2482
5,BU03450111,BU03450111,7.86,2482
1,BU03450112,BU03450112,27.76,1903
2,BU03450112,BU03450112,12.27,1903
3,BU03450112,BU03450112,24.1,1903
4,BU03450112,BU03450112,28.62,1903
5,BU03450112,BU03450112,7.25,1903
1,BU03450113,BU03450113,27.54,1231
2,BU03450113,BU03450113,11.37,1231
3,BU03450113,BU03450113,24.13,1231
4,BU03450113,BU03450113,28.64,1231
5,BU03450113,BU03450113,8.32,1231
1,BU03450114,BU03450114,28.22,1652
2,BU03450114,BU03450114,12.58,1652
3,BU03450114,BU03450114,23.12,1652
4,BU03450114,BU03450114,28.46,1652
5,BU03450114,BU03450114,7.62,1652
1,BU03450116,BU03450116,27.84,1402
2,BU03450116,BU03450116,11.62,1402
3,BU03450116,BU03450116,24.38,1402
4,BU03450116,BU03450116,28.18,1402
5,BU03450116,BU03450116,7.98,1402
1,BU03450117,BU03450117,27.9,1262
2,BU03450117,BU03450117,11.03,1262
3,BU03450117,BU03450117,23.94,1262
4,BU03450117,BU03450117,28.63,1262
5,BU03450117,BU03450117,8.5,1262
1,BU03450118,BU03450118,27.39,2378
2,BU03450118,BU03450118,11.04,2378
3,BU03450118,BU03450118,23.86,2378
4,BU03450118,BU03450118,29.34,2378
5,BU03450118,BU03450118,8.37,2378
1,BU03450220,BU03450220,28.86,950
2,BU03450220,BU03450220,12.8,950
3,BU03450220,BU03450220,22.55,950
4,BU03450220,BU03450220,28.06,950
5,BU03450220,BU03450220,7.73,950
1,BU03450221,BU03450221,27.65,2074
2,BU03450221,BU03450221,11.51,2074
3,BU03450221,BU03450221,24.09,2074
4,BU03450221,BU03450221,29.13,2074
5,BU03450221,BU03450221,7.62,2074
1,BU03450222,BU03450222,28.29,707
2,BU03450222,BU03450222,11.99,707
3,BU03450222,BU03450222,22.57,707
4,BU03450222,BU03450222,29.22,707
5,BU03450222,BU03450222,7.93,707
1,BU03450223,BU03450223,28.62,983
2,BU03450223,BU03450223,11.74,983
3,BU03450223,BU03450223,22.47,983
4,BU03450223,BU03450223,29.77,983
5,BU03450223,BU03450223,7.4,983
1,BU03450224,BU03450224,27.57,1670
2,BU03450224,BU03450224,12.83,1670
3,BU03450224,BU03450224,23.81,1670
4,BU03450224,BU03450224,27.64,1670
5,BU03450224,BU03450224,8.15,1670
1,BU03450225,BU03450225,27.94,1070
2,BU03450225,BU03450225,12.58,1070
3,BU03450225,BU03450225,23.66,1070
4,BU03450225,BU03450225,27.47,1070
5,BU03450225,BU03450225,8.35,1070
1,BU03450226,BU03450226,28.63,1339
2,BU03450226,BU03450226,11.96,1339
3,BU03450226,BU03450226,23.22,1339
4,BU03450226,BU03450226,27.81,1339
5,BU03450226,BU03450226,8.38,1339
1,BU03450228,BU03450228,27.91,473
2,BU03450228,BU03450228,11.61,473
3,BU03450228,BU03450228,23.41,473
4,BU03450228,BU03450228,28.59,473
5,BU03450228,BU03450228,8.48,473
1,BU03450330,BU03450330,28.89,774
2,BU03450330,BU03450330,11.74,774
3,BU03450330,BU03450330,22.7,774
4,BU03450330,BU03450330,28.2,774
5,BU03450330,BU03450330,8.47,774
1,BU03450331,BU03450331,28.25,1826
2,BU03450331,BU03450331,12.37,1826
3,BU03450331,BU03450331,22.65,1826
4,BU03450331,BU03450331,28.76,1826
5,BU03450331,BU03450331,7.97,1826
1,BU03450332,BU03450332,28.6,652
2,BU03450332,BU03450332,12.64,652
3,BU03450332,BU03450332,22.72,652
4,BU03450332,BU03450332,27.52,652
5,BU03450332,BU03450332,8.52,652
1,BU03450440,BU03450440,27.55,1826
2,BU03450440,BU03450440,12.55,1826
3,BU03450440,BU03450440,23.04,1826
4,BU03450440,BU03450440,28.72,1826
5,BU03450440,BU03450440,8.14,1826
1,BU03450441,BU03450441,28.68,260
2,BU03450441,BU03450441,12.79,260
3,BU03450441,BU03450441,22.38,260
4,BU03450441,BU03450441,28.43,260
5,BU03450441,BU03450441,7.72,260
1,BU03450442,BU03450442,28.61,2272
2,BU03450442,BU03450442,12.45,2272
3,BU03450442,BU03450442,22.77,2272
4,BU03450442,BU03450442,28.54,2272
5,BU03450442,BU03450442,7.63,2272
1,BU03450443,BU03450443,27.62,807
2,BU03450443,BU03450443,12.82,807
3,BU03450443,BU03450443,23.52,807
4,BU03450443,BU03450443,28.72,807
5,BU03450443,BU03450443,7.32,807
1,BU03450444,BU03450444,28.73,1338
2,BU03450444,BU03450444,11.43,1338
3,BU03450444,BU03450444,22.91,1338
4,BU03450444,BU03450444,28.98,1338
5,BU03450444,BU03450444,7.95,1338
1,BU03450445,BU03450445,27.28,410
2,BU03450445,BU03450445,11.85,410
3,BU03450445,BU03450445,22.67,410
4,BU03450445,BU03450445,30.02,410
5,BU03450445,BU03450445,8.18,410
1,BU03450550,BU03450550,28.17,334
2,BU03450550,BU03450550,12.21,334
3,BU03450550,BU03450550,23.89,334
4,BU03450550,BU03450550,27.27,334
5,BU03450550,BU03450550,8.46,334
1,BU03450551,BU03450551,27.66,413
2,BU03450551,BU03450551,11.53,413
3,BU03450551,BU03450551,23.68,413
4,BU03450551,BU03450551,28.95,413
5,BU03450551,BU03450551,8.18,413
1,BU03450552,BU03450552,27.91,436
2,BU03450552,BU03450552,11.59,436
3,BU03450552,BU03450552,23.4,436
4,BU03450552,BU03450552,28.6,436
5,BU03450552,BU03450552,8.5,436
1,BU03450553,BU03450553,28.95,1985
2,BU03450553,BU03450553,12.57,1985
3,BU03450553,BU03450553,22.99,1985
4,BU03450553,BU03450553,27.84,1985
5,BU03450553,BU03450553,7.65,1985
1,BU03450554,BU03450554,28.42,491
2,BU03450554,BU03450554,12.17,491
3,BU03450554,BU03450554,22.03,491
4,BU03450554,BU03450554,29.01,491
5,BU03450554,BU03450554,8.37,491
1,BU03450555,BU03450555,28.57,1657
2,BU03450555,BU03450555,11.21,1657
3,BU03450555,BU03450555,23.96,1657
4,BU03450555,BU03450555,28.64,1657
5,BU03450555,BU03450555,7.62,1657
1,BU03450556,BU03450556,28.06,1713
2,BU03450556,BU03450556,11.4,1713
3,BU03450556,BU03450556,23.81,1713
4,BU03450556,BU03450556,28.64,1713
5,BU03450556,BU03450556,8.09,1713
1,BU03450557,BU03450557,28.63,1942
2,BU03450557,BU03450557,11.57,1942
3,BU03450557,BU03450557,22.85,1942
4,BU03450557,BU03450557,28.81,1942
5,BU03450557,BU03450557,8.14,1942
1,BU03510001,BU03510001,28.36,2458
2,BU03510001,BU03510001,12.67,2458
3,BU03510001,BU03510001,22.49,2458
4,BU03510001,BU03510001,28.48,2458
5,BU03510001,BU03510001,8,2458
1,BU03510002,BU03510002,27.46,395
2,BU03510002,BU03510002,12.45,395
3,BU03510002,BU03510002,23.18,395
4,BU03510002,BU03510002,28.19,395
5,BU03510002,BU03510002,8.72,395
1,BU03510003,BU03510003,27.79,255
2,BU03510003,BU03510003,12.98,255
3,BU03510003,BU03510003,21.74,255
4,BU03510003,BU03510003,29.73,255
5,BU03510003,BU03510003,7.76,255
1,BU03510004,BU03510004,28.98,1375
2,BU03510004,BU03510004,11.64,1375
3,BU03510004,BU03510004,22.38,1375
4,BU03510004,BU03510004,28.06,1375
5,BU03510004,BU03510004,8.94,1375
1,BU03510005,BU03510005,28.16,1863
2,BU03510005,BU03510005,12.51,1863
3,BU03510005,BU03510005,22.72,1863
4,BU03510005,BU03510005,28.65,1863
5,BU03510005,BU03510005,7.96,1863
1,BU03510006,BU03510006,28.56,1253
2,BU03510006,BU03510006,12.6,1253
3,BU03510006,BU03510006,22.3,1253
4,BU03510006,BU03510006,27.75,1253
5,BU03510006,BU03510006,8.79,1253
1,BU03510007,BU03510007,26.69,2271
2,BU03510007,BU03510007,12.89,2271
3,BU03510007,BU03510007,23.52,2271
4,BU03510007,BU03510007,28.91,2271
5,BU03510007,BU03510007,7.99,2271
1,BU03510008,BU03510008,27.49,814
2,BU03510008,BU03510008,12.73,814
3,BU03510008,BU03510008,22.35,814
4,BU03510008,BU03510008,28.96,814
5,BU03510008,BU03510008,8.47,814
1,BU03510009,BU03510009,27.53,1776
2,BU03510009,BU03510009,12.07,1776
3,BU03510009,BU03510009,22.92,1776
4,BU03510009,BU03510009,28.87,1776
5,BU03510009,BU03510009,8.61,1776
1,BU03510010,BU03510010,27.5,1981
2,BU03510010,BU03510010,12.59,1981
3,BU03510010,BU03510010,22.57,1981
4,BU03510010,BU03510010,29.04,1981
5,BU03510010,BU03510010,8.3,1981
1,BU03510012,BU03510012,27.87,528
2,BU03510012,BU03510012,12.8,528
3,BU03510012,BU03510012,23.08,528
4,BU03510012,BU03510012,28.34,528
5,BU03510012,BU03510012,7.91,528
1,BU03520000,BU03520000,28.01,422
2,BU03520000,BU03520000,12.45,422
3,BU03520000,BU03520000,21.33,422
4,BU03520000,BU03520000,29.19,422
5,BU03520000,BU03520000,9.02,422
1,BU03520001,BU03520001,27.16,355
2,BU03520001,BU03520001,11.29,355
3,BU03520001,BU03520001,22.62,355
4,BU03520001,BU03520001,30.43,355
5,BU03520001,BU03520001,8.5,355
1,BU03520002,BU03520002,28.12,1878
2,BU03520002,BU03520002,11.85,1878
3,BU03520002,BU03520002,22.19,1878
4,BU03520002,BU03520002,29.23,1878
5,BU03520002,BU03520002,8.61,1878
1,BU03520003,BU03520003,28.8,1998
2,BU03520003,BU03520003,11.58,1998
3,BU03520003,BU03520003,21.55,1998
4,BU03520003,BU03520003,29.35,1998
5,BU03520003,BU03520003,8.72,1998
1,BU03520004,BU03520004,27.71,1545
2,BU03520004,BU03520004,12.8,1545
3,BU03520004,BU03520004,21.93,1545
4,BU03520004,BU03520004,28.47,1545
5,BU03520004,BU03520004,9.09,1545
1,BU03520005,BU03520005,28.58,1159
2,BU03520005,BU03520005,12.37,1159
3,BU03520005,BU03520005,21.88,1159
4,BU03520005,BU03520005,28.39,1159
5,BU03520005,BU03520005,8.78,1159
1,BU03520006,BU03520006,28.9,2483
2,BU03520006,BU03520006,12.41,2483
3,BU03520006,BU03520006,21.06,2483
4,BU03520006,BU03520006,29.33,2483
5,BU03520006,BU03520006,8.3,2483
1,BU03520007,BU03520007,27.28,768
2,BU03520007,BU03520007,12.48,768
3,BU03520007,BU03520007,22.68,768
4,BU03520007,BU03520007,28.48,768
5,BU03520007,BU03520007,9.08,768
1,BU03520008,BU03520008,28.14,1076
2,BU03520008,BU03520008,11.32,1076
3,BU03520008,BU03520008,21.77,1076
4,BU03520008,BU03520008,29.77,1076
5,BU03520008,BU03520008,9,1076
1,BU03520009,BU03520009,27.22,621
2,BU03520009,BU03520009,11.79,621
3,BU03520009,BU03520009,21.8,621
4,BU03520009,BU03520009,30.01,621
5,BU03520009,BU03520009,9.18,621
1,BU03520010,BU03520010,27.66,1149
2,BU03520010,BU03520010,12.48,1149
3,BU03520010,BU03520010,21.62,1149
4,BU03520010,BU03520010,29.19,1149
5,BU03520010,BU03520010,9.05,1149
1,BU03520011,BU03520011,27.64,2481
2,BU03520011,BU03520011,12.16,2481
3,BU03520011,BU03520011,21.78,2481
4,BU03520011,BU03520011,29.06,2481
5,BU03520011,BU03520011,9.36,2481
1,BU03520100,BU03520100,28.22,902
2,BU03520100,BU03520100,11.47,902
3,BU03520100,BU03520100,22.68,902
4,BU03520100,BU03520100,28.82,902
5,BU03520100,BU03520100,8.81,902
1,BU03520101,BU03520101,28.44,1576
2,BU03520101,BU03520101,12.49,1576
3,BU03520101,BU03520101,21.73,1576
4,BU03520101,BU03520101,29.15,1576
5,BU03520101,BU03520101,8.19,1576
1,BU03520200,BU03520200,28.11,2258
2,BU03520200,BU03520200,11.96,2258
3,BU03520200,BU03520200,20.68,2258
4,BU03520200,BU03520200,29.88,2258
5,BU03520200,BU03520200,9.37,2258
1,BU03520201,BU03520201,28.29,1918
2,BU03520201,BU03520201,12.43,1918
3,BU03520201,BU03520201,21.85,1918
4,BU03520201,BU03520201,29.34,1918
5,BU03520201,BU03520201,8.09,1918
1,BU03520300,BU03520300,28.2,741
2,BU03520300,BU03520300,13.02,741
3,BU03520300,BU03520300,22.08,741
4,BU03520300,BU03520300,28.33,741
5,BU03520300,BU03520300,8.37,741
1,BU03520301,BU03520301,27.65,2340
2,BU03520301,BU03520301,11.53,2340
3,BU03520301,BU03520301,22.55,2340
4,BU03520301,BU03520301,29.6,2340
5,BU03520301,BU03520301,8.67,2340
1,BU03550101,BU03550101,27.83,315
2,BU03550101,BU03550101,12.02,315
3,BU03550101,BU03550101,22.35,315
4,BU03550101,BU03550101,29.31,315
5,BU03550101,BU03550101,8.49,315
1,BU03550102,BU03550102,27.12,1037
2,BU03550102,BU03550102,11.9,1037
3,BU03550102,BU03550102,21.3,1037
4,BU03550102,BU03550102,30.86,1037
5,BU03550102,BU03550102,8.82,1037
1,BU03550103,BU03550103,28.27,1191
2,BU03550103,BU03550103,12.76,1191
3,BU03550103,BU03550103,20.8,1191
4,BU03550103,BU03550103,29.55,1191
5,BU03550103,BU03550103,8.62,1191
1,BU03550104,BU03550104,28.13,763
2,BU03550104,BU03550104,12.01,763
3,BU03550104,BU03550104,20.82,763
4,BU03550104,BU03550104,29.66,763
5,BU03550104,BU03550104,9.38,763
1,BU03550105,BU03550105,28.32,1188
2,BU03550105,BU03550105,12.56,1188
3,BU03550105,BU03550105,20.7,1188
4,BU03550105,BU03550105,29.88,1188
5,BU03550105,BU03550105,8.54,1188
1,BU03550201,BU03550201,28.38,1496
2,BU03550201,BU03550201,12.29,1496
3,BU03550201,BU03550201,21.09,1496
4,BU03550201,BU03550201,29.99,1496
5,BU03550201,BU03550201,8.25,1496
1,BU03550202,BU03550202,27.63,929
2,BU03550202,BU03550202,12.18,929
3,BU03550202,BU03550202,22.27,929
4,BU03550202,BU03550202,29.13,929
5,BU03550202,BU03550202,8.79,929
1,BU03550203,BU03550203,28.35,1315
2,BU03550203,BU03550203,12.31,1315
3,BU03550203,BU03550203,22.16,1315
4,BU03550203,BU03550203,28.6,1315
5,BU03550203,BU03550203,8.58,1315
1,BU03550204,BU03550204,27.47,1939
2,BU03550204,BU03550204,12.15,1939
3,BU03550204,BU03550204,22.45,1939
4,BU03550204,BU03550204,28.74,1939
5,BU03550204,BU03550204,9.19,1939
1,BU03550206,BU03550206,27.69,654
2,BU03550206,BU03550206,12.38,654
3,BU03550206,BU03550206,20.82,654
4,BU03550206,BU03550206,30.59,654
5,BU03550206,BU03550206,8.52,654
1,BU03550301,BU03550301,27.68,385
2,BU03550301,BU03550301,11.47,385
3,BU03550301,BU03550301,21.09,385
4,BU03550301,BU03550301,30.37,385
5,BU03550301,BU03550301,9.39,385
1,BU03550302,BU03550302,27.47,1420
2,BU03550302,BU03550302,12.58,1420
3,BU03550302,BU03550302,21.96,1420
4,BU03550302,BU03550302,28.68,1420
5,BU03550302,BU03550302,9.31,1420
1,BU03550303,BU03550303,27.77,2439
2,BU03550303,BU03550303,13.08,2439
3,BU03550303,BU03550303,20.53,2439
4,BU03550303,BU03550303,29.81,2439
5,BU03550303,BU03550303,8.81,2439
1,BU03550304,BU03550304,28.12,2393
2,BU03550304,BU03550304,12.07,2393
3,BU03550304,BU03550304,20.71,2393
4,BU03550304,BU03550304,30.05,2393
5,BU03550304,BU03550304,9.05,2393
1,BU03550305,BU03550305,28.44,326
2,BU03550305,BU03550305,11.67,326
3,BU03550305,BU03550305,20.94,326
4,BU03550305,BU03550305,29.55,326
5,BU03550305,BU03550305,9.4,326
1,BU03550306,BU03550306,27.12,1728
2,BU03550306,BU03550306,12.46,1728
3,BU03550306,BU03550306,21.72,1728
4,BU03550306,BU03550306,29.43,1728
5,BU03550306,BU03550306,9.27,1728
1,BU03550307,BU03550307,27.25,1361
2,BU03550307,BU03550307,11.98,1361
3,BU03550307,BU03550307,21.18,1361
4,BU03550307,BU03550307,30.56,1361
5,BU03550307,BU03550307,9.03,1361
1,BU03550308,BU03550308,28.01,1523
2,BU03550308,BU03550308,12.34,1523
3,BU03550308,BU03550308,21.44,1523
4,BU03550308,BU03550308,29.28,1523
5,BU03550308,BU03550308,8.93,1523
1,BU03550309,BU03550309,27.51,2032
2,BU03550309,BU03550309,12.71,2032
3,BU03550309,BU03550309,21.84,2032
4,BU03550309,BU03550309,29.63,2032
5,BU03550309,BU03550309,8.31,2032
1,BU03550401,BU03550401,28.06,1414
2,BU03550401,BU03550401,12.32,1414
3,BU03550401,BU03550401,20.72,1414
4,BU03550401,BU03550401,29.9,1414
5,BU03550401,BU03550401,9,1414
1,BU03550402,BU03550402,28.92,829
2,BU03550402,BU03550402,12.1,829
3,BU03550402,BU03550402,21.42,829
4,BU03550402,BU03550402,28.52,829
5,BU03550402,BU03550402,9.04,829
1,BU03550403,BU03550403,28.35,354
2,BU03550403,BU03550403,11.71,354
3,BU03550403,BU03550403,21.88,354
4,BU03550403,BU03550403,29.45,354
5,BU03550403,BU03550403,8.61,354
1,BU03550404,BU03550404,27.46,1810
2,BU03550404,BU03550404,11.81,1810
3,BU03550404,BU03550404,22.36,1810
4,BU03550404,BU03550404,29.81,1810
5,BU03550404,BU03550404,8.56,1810
1,BU03550405,BU03550405,27.38,2321
2,BU03550405,BU03550405,12.86,2321
3,BU03550405,BU03550405,22.67,2321
4,BU03550405,BU03550405,28.24,2321
5,BU03550405,BU03550405,8.85,2321
1,BU03550406,BU03550406,28.28,1453
2,BU03550406,BU03550406,11.66,1453
3,BU03550406,BU03550406,22.43,1453
4,BU03550406,BU03550406,28.53,1453
5,BU03550406,BU03550406,9.1,1453
1,BU03550407,BU03550407,28.29,1045
2,BU03550407,BU03550407,12.57,1045
3,BU03550407,BU03550407,21.44,1045
4,BU03550407,BU03550407,28.96,1045
5,BU03550407,BU03550407,8.74,1045
1,BU03550501,BU03550501,29.01,1347
2,BU03550501,BU03550501,11.86,1347
3,BU03550501,BU03550501,21.77,1347
4,BU03550501,BU03550501,28.55,1347
5,BU03550501,BU03550501,8.81,1347
1,BU03550502,BU03550502,28.17,2070
2,BU03550502,BU03550502,12.12,2070
3,BU03550502,BU03550502,22.19,2070
4,BU03550502,BU03550502,28.62,2070
5,BU03550502,BU03550502,8.9,2070
1,BU03550503,BU03550503,27.52,2420
2,BU03550503,BU03550503,12.32,2420
3,BU03550503,BU03550503,21.18,2420
4,BU03550503,BU03550503,29.95,2420
5,BU03550503,BU03550503,9.03,2420
1,BU03550504,BU03550504,26.78,558
2,BU03550504,BU03550504,12.98,558
3,BU03550504,BU03550504,21,558
4,BU03550504,BU03550504,30.16,558
5,BU03550504,BU03550504,9.08,558
1,BU03550505,BU03550505,27.74,2390
2,BU03550505,BU03550505,12.16,2390
3,BU03550505,BU03550505,22.16,2390
4,BU03550505,BU03550505,29.17,2390
5,BU03550505,BU03550505,8.77,2390
1,BU03550506,BU03550506,28.83,800
2,BU03550506,BU03550506,11.84,800
3,BU03550506,BU03550506,21.37,800
4,BU03550506,BU03550506,29.42,800
5,BU03550506,BU03550506,8.54,800
1,BU03550507,BU03550507,28.25,2470
2,BU03550507,BU03550507,11.36,2470
3,BU03550507,BU03550507,21.66,2470
4,BU03550507,BU03550507,29.97,2470
5,BU03550507,BU03550507,8.76,2470
1,BU03550508,BU03550508,26.82,1525
2,BU03550508,BU03550508,11.73,1525
